id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1072,conselho.administrativo.recursos.fiscais;secao.julgamento.2;turma.especial.4,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 4ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::4ª Turma Especial,label_5572
1073,conselho.administrativo.recursos.fiscais;secao.julgamento.2;turma.especial.5,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 5ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::5ª Turma Especial,label_5573
1074,conselho.administrativo.recursos.fiscais;secao.julgamento.2;turma.especial.6,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 6ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::6ª Turma Especial,label_5574
1075,conselho.administrativo.recursos.fiscais;secao.julgamento.3,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento",pt-BR,3SJ,#conselho.administrativo.recursos.fiscais,3SJ – 3ª Seção de Julgamento,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento,label_5537
1076,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.1,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 1ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::1ª Câmara,label_5584
1077,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.1;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 1ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::1ª Câmara::1ª Turma Ordinária,label_5594
1078,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.1;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 1ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::1ª Câmara::2ª Turma Ordinária,label_5595
1079,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.2,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 2ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::2ª Câmara,label_5585
1080,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.2;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 2ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::2ª Câmara::1ª Turma Ordinária,label_5596
1081,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.2;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 2ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::2ª Câmara::2ª Turma Ordinária,label_5597
1082,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.3,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 3ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::3ª Câmara,label_5586
1083,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.3;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 3ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::3ª Câmara::1ª Turma Ordinária,label_5598
1084,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.3;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 3ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::3ª Câmara::2ª Turma Ordinária,label_5599
1085,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 4ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::4ª Câmara,label_5587
1086,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 4ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::4ª Câmara::1ª Turma Ordinária,label_5600
1087,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 4ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::4ª Câmara::2ª Turma Ordinária,label_5601
1088,conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4;turma.ordinaria.3,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 4ª Câmara. 3ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::4ª Câmara::3ª Turma Ordinária,label_5602
1089,conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.1,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 1ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::1ª Turma Especial,label_5588
1090,conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.2,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 2ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::2ª Turma Especial,label_5589
1091,conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.3,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 3ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::3ª Turma Especial,label_5590
1092,conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.4,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 4ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::4ª Turma Especial,label_5591
1093,conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.5,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 5ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::5ª Turma Especial,label_5592
1094,conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.6,"Conselho Administrativo de Recursos Fiscais. 3ª Seção de Julgamento. 6ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::3ª Seção de Julgamento::6ª Turma Especial,label_5593
1095,conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais,"Conselho Administrativo de Recursos Fiscais. Câmara Superior de Recursos Fiscais",pt-BR,CSRF,#conselho.administrativo.recursos.fiscais,CSRF – Câmara Superior de Recursos Fiscais,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::Câmara Superior de Recursos Fiscais,label_5541
1096,conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais;turma.1,"Conselho Administrativo de Recursos Fiscais. Câmara Superior de Recursos Fiscais. 1ª Turma",pt-BR,,#conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::Câmara Superior de Recursos Fiscais::1ª Turma,label_5603
1097,conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais;turma.2,"Conselho Administrativo de Recursos Fiscais. Câmara Superior de Recursos Fiscais. 2ª Turma",pt-BR,,#conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::Câmara Superior de Recursos Fiscais::2ª Turma,label_5604
1098,conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais;turma.3,"Conselho Administrativo de Recursos Fiscais. Câmara Superior de Recursos Fiscais. 3ª Turma",pt-BR,,#conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::Câmara Superior de Recursos Fiscais::3ª Turma,label_5605
1099,conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais;turma.4,"Conselho Administrativo de Recursos Fiscais. Câmara Superior de Recursos Fiscais. 4ª Turma",pt-BR,,#conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::Câmara Superior de Recursos Fiscais::4ª Turma,label_5606
1100,conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais;pleno,"Conselho Administrativo de Recursos Fiscais. Câmara Superior de Recursos Fiscais. Pleno",pt-BR,,#conselho.administrativo.recursos.fiscais;camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::Câmara Superior de Recursos Fiscais::Pleno,label_5543
1101,primeiro.conselho.contribuintes,"Primeiro Conselho de Contribuintes",pt-BR,,,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes,label_5607
1102,segundo.conselho.contribuintes,"Segundo Conselho de Contribuintes",pt-BR,,,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes,label_5608
1103,terceiro.conselho.contribuintes,"Terceiro Conselho de Contribuintes",pt-BR,,,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes,label_5609
1104,camara.superior.recursos.fiscais,"Câmara Superior de Recursos Fiscais",pt-BR,CSRF,,CSRF – Câmara Superior de Recursos Fiscais,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Câmara Superior de Recursos Fiscais,label_5610
1105,primeiro.conselho.contribuintes;camara.1,"Primeiro Conselho de Contribuintes. 1ª Câmara.",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::1ª Câmara.,label_5611
1106,primeiro.conselho.contribuintes;camara.1;turma.especial,"Primeiro Conselho de Contribuintes. 1ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::1ª Câmara::Turma Especial,label_5612
1107,primeiro.conselho.contribuintes;camara.1;turma.ordinaria,"Primeiro Conselho de Contribuintes. 1ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::1ª Câmara::Turma Ordinária,label_5613
1108,primeiro.conselho.contribuintes;camara.2,"Primeiro Conselho de Contribuintes. 2ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::2ª Câmara,label_5614
1109,primeiro.conselho.contribuintes;camara.3,"Primeiro Conselho de Contribuintes. 3ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::3ª Câmara,label_5615
1110,primeiro.conselho.contribuintes;camara.4,"Primeiro Conselho de Contribuintes. 4ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::4ª Câmara,label_5616
1111,primeiro.conselho.contribuintes;camara.5,"Primeiro Conselho de Contribuintes. 5ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::5ª Câmara,label_5617
1112,primeiro.conselho.contribuintes;camara.6,"Primeiro Conselho de Contribuintes. 6ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::6ª Câmara,label_5618
1113,primeiro.conselho.contribuintes;camara.7,"Primeiro Conselho de Contribuintes. 7ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::7ª Câmara,label_5619
1114,primeiro.conselho.contribuintes;camara.8,"Primeiro Conselho de Contribuintes. 8ª Câmara",pt-BR,,#primeiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::8ª Câmara,label_5620
1115,primeiro.conselho.contribuintes;camara.2;turma.ordinaria,"Primeiro Conselho de Contribuintes. 2ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::2ª Câmara::Turma Ordinária,label_5621
1116,primeiro.conselho.contribuintes;camara.2;turma.especial,"Primeiro Conselho de Contribuintes. 2ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::2ª Câmara::Turma Especial,label_5622
1117,primeiro.conselho.contribuintes;camara.3;turma.ordinaria,"Primeiro Conselho de Contribuintes. 3ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::3ª Câmara::Turma Ordinária,label_5623
1118,primeiro.conselho.contribuintes;camara.3;turma.especial,"Primeiro Conselho de Contribuintes. 3ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::3ª Câmara::Turma Especial,label_5624
1119,primeiro.conselho.contribuintes;camara.4;turma.ordinaria,"Primeiro Conselho de Contribuintes. 4ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::4ª Câmara::Turma Ordinária,label_5625
1120,primeiro.conselho.contribuintes;camara.4;turma.especial,"Primeiro Conselho de Contribuintes. 4ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::4ª Câmara::Turma Especial,label_5626
1121,primeiro.conselho.contribuintes;camara.5;turma.ordinaria,"Primeiro Conselho de Contribuintes. 5ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.5,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::5ª Câmara::Turma Ordinária,label_5627
1122,primeiro.conselho.contribuintes;camara.5;turma.especial,"Primeiro Conselho de Contribuintes. 5ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.5,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::5ª Câmara::Turma Especial,label_5628
1123,segundo.conselho.contribuintes;camara.1,"Segundo Conselho de Contribuintes. 1ª Câmara. ",pt-BR,,#segundo.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::1ª Câmara::,label_5629
1124,segundo.conselho.contribuintes;camara.1;turma.especial,"Segundo Conselho de Contribuintes. 1ª Câmara. Turma Especial",pt-BR,,#segundo.conselho.contribuintes;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::1ª Câmara::Turma Especial,label_5630
1125,segundo.conselho.contribuintes;camara.1;turma.ordinaria,"Segundo Conselho de Contribuintes. 1ª Câmara. Turma Ordinária",pt-BR,,#segundo.conselho.contribuintes;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::1ª Câmara::Turma Ordinária,label_5631
1126,segundo.conselho.contribuintes;camara.2,"Segundo Conselho de Contribuintes. 2ª Câmara",pt-BR,,#segundo.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::2ª Câmara,label_5632
1127,segundo.conselho.contribuintes;camara.3,"Segundo Conselho de Contribuintes. 3ª Câmara",pt-BR,,#segundo.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::3ª Câmara,label_5633
1128,segundo.conselho.contribuintes;camara.4,"Segundo Conselho de Contribuintes. 4ª Câmara",pt-BR,,#segundo.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::4ª Câmara,label_5634
1129,segundo.conselho.contribuintes;camara.5,"Segundo Conselho de Contribuintes. 5ª Câmara",pt-BR,,#segundo.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::5ª Câmara,label_5635
1130,segundo.conselho.contribuintes;camara.6,"Segundo Conselho de Contribuintes. 6ª Câmara",pt-BR,,#segundo.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::6ª Câmara,label_5636
1131,segundo.conselho.contribuintes;camara.2;turma.ordinaria,"Segundo Conselho de Contribuintes. 2ª Câmara. Turma Ordinária",pt-BR,,#segundo.conselho.contribuintes;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::2ª Câmara::Turma Ordinária,label_5637
1132,segundo.conselho.contribuintes;camara.2;turma.especial,"Segundo Conselho de Contribuintes. 2ª Câmara. Turma Especial",pt-BR,,#segundo.conselho.contribuintes;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::2ª Câmara::Turma Especial,label_5638
1133,segundo.conselho.contribuintes;camara.3;turma.ordinaria,"Segundo Conselho de Contribuintes. 3ª Câmara. Turma Ordinária",pt-BR,,#segundo.conselho.contribuintes;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::3ª Câmara::Turma Ordinária,label_5639
1134,segundo.conselho.contribuintes;camara.3;turma.especial,"Segundo Conselho de Contribuintes. 3ª Câmara. Turma Especial",pt-BR,,#segundo.conselho.contribuintes;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::3ª Câmara::Turma Especial,label_5640
1135,segundo.conselho.contribuintes;camara.4;turma.ordinaria,"Segundo Conselho de Contribuintes. 4ª Câmara. Turma Ordinária",pt-BR,,#segundo.conselho.contribuintes;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::4ª Câmara::Turma Ordinária,label_5641
1136,segundo.conselho.contribuintes;camara.4;turma.especial,"Segundo Conselho de Contribuintes. 4ª Câmara. Turma Especial",pt-BR,,#segundo.conselho.contribuintes;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Segundo Conselho de Contribuintes::4ª Câmara::Turma Especial,label_5642
1137,terceiro.conselho.contribuintes;camara.1,"Terceiro Conselho de Contribuintes. 1ª Câmara",pt-BR,,#terceiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::1ª Câmara,label_5643
1138,terceiro.conselho.contribuintes;camara.1;turma.especial,"Terceiro Conselho de Contribuintes. 1ª Câmara. Turma Especial",pt-BR,,#terceiro.conselho.contribuintes;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::1ª Câmara::Turma Especial,label_5644
1139,terceiro.conselho.contribuintes;camara.1;turma.ordinaria,"Terceiro Conselho de Contribuintes. 1ª Câmara. Turma Ordinária",pt-BR,,#terceiro.conselho.contribuintes;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::1ª Câmara::Turma Ordinária,label_5645
1140,terceiro.conselho.contribuintes;camara.2,"Terceiro Conselho de Contribuintes. 2ª Câmara",pt-BR,,#terceiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::2ª Câmara,label_5646
1141,terceiro.conselho.contribuintes;camara.3,"Terceiro Conselho de Contribuintes. 3ª Câmara",pt-BR,,#terceiro.conselho.contribuintes,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::3ª Câmara,label_5647
1142,terceiro.conselho.contribuintes;camara.2;turma.ordinaria,"Terceiro Conselho de Contribuintes. 2ª Câmara. Turma Ordinária",pt-BR,,#terceiro.conselho.contribuintes;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::2ª Câmara::Turma Ordinária,label_5648
1143,terceiro.conselho.contribuintes;camara.2;turma.especial,"Terceiro Conselho de Contribuintes. 2ª Câmara. Turma Especial",pt-BR,,#terceiro.conselho.contribuintes;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::2ª Câmara::Turma Especial,label_5649
1144,terceiro.conselho.contribuintes;camara.3;turma.ordinaria,"Terceiro Conselho de Contribuintes. 3ª Câmara. Turma Ordinaria",pt-BR,,#terceiro.conselho.contribuintes;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Terceiro Conselho de Contribuintes::3ª Câmara::Turma Ordinaria,label_5650
1145,camara.superior.recursos.fiscais;turma.1,"Câmara Superior de Recursos Fiscais. 1ª Turma",pt-BR,,#camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Câmara Superior de Recursos Fiscais::1ª Turma,label_5652
1146,camara.superior.recursos.fiscais;turma.2,"Câmara Superior de Recursos Fiscais. 2ª Turma",pt-BR,,#camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Câmara Superior de Recursos Fiscais::2ª Turma,label_5653
1147,camara.superior.recursos.fiscais;turma.3,"Câmara Superior de Recursos Fiscais. 3ª Turma",pt-BR,,#camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Câmara Superior de Recursos Fiscais::3ª Turma,label_5654
1148,camara.superior.recursos.fiscais;turma.4,"Câmara Superior de Recursos Fiscais. 4ª Turma",pt-BR,,#camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Câmara Superior de Recursos Fiscais::4ª Turma,label_5655
1149,camara.superior.recursos.fiscais;pleno,"Câmara Superior de Recursos Fiscais. Pleno",pt-BR,,#camara.superior.recursos.fiscais,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Câmara Superior de Recursos Fiscais::Pleno,label_5656
1150,primeiro.conselho.contribuintes;camara.6;turma.ordinaria,"Primeiro Conselho de Contribuintes. 6ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.6,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::6ª Câmara::Turma Ordinária,label_5658
1151,primeiro.conselho.contribuintes;camara.6;turma.especial,"Primeiro Conselho de Contribuintes. 6ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.6,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::6ª Câmara::Turma Especial,label_5659
1152,primeiro.conselho.contribuintes;camara.7;turma.ordinaria,"Primeiro Conselho de Contribuintes. 7ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.7,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::7ª Câmara::Turma Ordinária,label_5660
1153,primeiro.conselho.contribuintes;camara.7;turma.especial,"Primeiro Conselho de Contribuintes. 7ª Câmara. Turma Especial",pt-BR,,#primeiro.conselho.contribuintes;camara.7,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::7ª Câmara::Turma Especial,label_5661
1154,primeiro.conselho.contribuintes;camara.8;turma.ordinaria,"Primeiro Conselho de Contribuintes. 8ª Câmara. Turma Ordinária",pt-BR,,#primeiro.conselho.contribuintes;camara.8,,Federal::Executivo::Ministério da Fazenda::Conselhos de Contribuintes::Primeiro Conselho de Contribuintes::8ª Câmara::Turma Ordinária,label_5662
